ISO;Year;Date;Electricity_access;Electricity_access_rural;Electricity_access_urban;Electricity_clean_energy_use;Electricity_consumption (kWh per capita);Electricity_from_coal;Electricity_from_gas;Electricity_from_hydro;Electricity_from_oil;Electricity_from_renewable;Electricity_transmission_losses;Electricity_from_nuclear;Emissions_CO2_from_energy;Emissions_methane_from_energy;Emissions_nitrous_oxide_from_energy;Energy_combustible_waste;Energy_from_fossil_consumption;Energy_from_renewable;Energy_import
GAB;2016;31.12.2016;88,16036987;18,87608246;97,11126709;0,535343909;2412,137405;81,08585349;0;2,27318592;15,0380546;1,828767447;8,901749935;1,602905988;17,91756567;39,76977368;6,712177878;0;99,4647102;81,00569916;27,76107111
GAB;2017;31.12.2017;86,27;20,4927433;97,82;0,535343909;2412,137405;81,08585349;0;2,27318592;15,0380546;1,828767447;8,901749935;1,602905988;0,025731141;39,76977368;6,712177878;0;99,4647102;90,11540222;27,76107111
GAB;2018;31.12.2018;89,84184265;22,10940414;97,89819336;0,535343909;2412,137405;81,08585349;0;2,27318592;15,0380546;1,828767447;8,901749935;1,602905988;0,025731141;39,76977368;6,712177878;0;99,4647102;89,88710022;27,76107111
GAB;2019;31.12.2019;90,68525696;24,15262729;98,29113007;0,535343909;2412,137405;81,08585349;0;2,27318592;15,0380546;1,828767447;8,901749935;1,602905988;0,025731141;39,76977368;6,712177878;0;99,4647102;0,651133978;27,76107111
GAB;2020;31.12.2020;100;100;100;0,535343909;2412,137405;81,08585349;0;2,27318592;15,0380546;1,828767447;8,901749935;1,602905988;0,025731141;39,76977368;6,712177878;0;99,4647102;0,651133978;27,76107111
GBR;1985;31.12.1985;100;100;100;8,104448867;4826,714526;60,50848435;0,982630913;1,387762581;16,39086723;1,828767447;8,347951778;20,72991561;19,29601635;30,08555424;4,714784065;0;91,89555163;0,651133978;-18,61358225
GBR;1986;31.12.1986;100;100;100;7,750601207;4953,653576;67,65579329;0,582251841;1,592089659;10,43409998;1,828767447;8,373001954;19,73543118;19,05071983;31,61149457;4,927524474;0;92,06996551;0,651133978;-21,32033306
GBR;1987;31.12.1987;100;100;100;7,175690844;5082,439806;70,10548859;1,502433332;1,371484266;8,708278633;1,828767447;8,848841681;18,31231518;18,81500481;30,75004509;5,017572966;0;92,3375625;0,651133978;-17,8577414
GBR;1988;31.12.1988;100;100;100;8,178464983;5232,737649;66,88523414;1,557904622;1,608443595;9,257761808;1,828767447;7,745179234;20,69032977;18,57270501;30,38052891;5,47842122;0;91,28950432;0,651133978;-12,7954787
GBR;1989;31.12.1989;100;100;100;9,235082973;5295,224527;64,53729911;1,582793636;1,518829456;9,416166947;1,828767447;7,989765731;22,94203246;18,01471283;28,76543965;5,269523756;0,312401144;89,92769081;0,651133978;-1,000834609
GBR;1990;31.12.1990;100;100;100;8,576423314;5356,57521;64,96766377;1,572909946;1,638683892;10,91281018;1,828767447;7,876823339;20,6917279;19,4202328;28,82203585;9,350356741;0,147102899;90,65258583;0,651133978;-1,007999989
GBR;1991;31.12.1991;100;100;100;8,871404325;5451,677171;65,80260898;1,812342851;1,438920561;8,749284274;1,656439045;8,159277054;21,95194055;20,43165936;28,96704303;9,237399288;0,142297928;90,1991746;0,608264131;-0,849830713
GBR;1992;31.12.1992;100;100;100;9,707945741;5452,393333;60,63579942;3,940240366;1,70066323;9,334389659;2,005661571;7,44834756;24,05134243;21,00477865;28,64790456;9,961216575;0,241706939;89,21274479;0,840737796;-1,318292605
GBR;1993;31.12.1993;100;100;100;11,09932994;5491,989118;53,23737429;10,58212737;1,337416256;6,572987425;1,777625791;7,096824336;27,77827864;24,48217069;27,43657178;10,79646018;0,243667464;87,79016543;0,775204971;-4,24104824
GBR;1994;31.12.1994;100;100;100;10,93077666;5380,264265;49,63971891;16,38586689;1,567268879;4,564893669;2,139841981;9,858041252;27,16168652;25,76057397;22,84546198;11,19435875;0,345064656;87,79003822;1,021428484;-13,25833218
GBR;1995;31.12.1995;100;100;100;10,99542546;5575,808489;46,68004054;19,17025826;1,455085732;5,202277369;2,066534532;8,07575589;26,75697542;28,44689466;23,182917;11,90097661;0,364685941;87,71102814;1,060229099;-19,03416962
GBR;1996;31.12.1996;100;100;100;11,16129477;5815,828404;42,15961044;24,07182097;0,971335164;4,919656583;1,627480225;8,397912474;27,1020546;31,94233981;22,15890589;11,59552614;0,352641571;87,56976162;0,943586897;-19,16892781
GBR;1997;31.12.1997;100;100;100;11,93572945;5831,957547;34,93126754;31,77816599;1,193940088;3,055444184;1,989231915;7,771922791;28,1075663;33,42092834;20,90442273;11,22518823;0,363445065;86,71951891;1,028479689;-22,32726936
GBR;1998;31.12.1998;100;100;100;12,02756327;5908,87149;34,64643471;32,62416258;1,417418349;2,620202227;2,395320692;8,258026637;27,55241928;34,62707388;19,42286349;11,16405718;0,309869757;86,77063541;1,029704324;-22,75576183
GBR;1999;31.12.1999;100;100;100;11,5166161;6007,484416;29,66214921;39,12443532;1,46091718;2,381930185;2,632717317;8,175770021;26,04599589;36,91710621;17,9377014;13,89131067;0,239917627;87,23515523;0,948917657;-26,80621991
GBR;2000;31.12.2000;100;100;100;10,30179079;6114,529259;32,66777963;39,55312187;1,358530885;2,256026711;2,663105175;8,318664441;22,72133556;37,76016675;16,93653452;13,74927787;0,24163941;88,41036373;0,961799979;-22,21181318
GBR;2001;31.12.2001;100;100;100;10,82629644;6141,982551;34,79579881;37,11215374;1,060758222;1,373545903;2,497332413;8,389038832;23,56211817;36,4484229;16,23570124;13,91843972;0,202872084;87,82897536;0,852800012;-17,24190753
GBR;2002;31.12.2002;100;100;100;10,84889695;6142,749834;32,67879198;39,59385847;1,244685968;1,247806134;2,893173338;8,050806693;22,84169061;37,084952;15,80752646;14,61345066;0,220523018;88,53442838;0,970000029;-18,017382
GBR;2003;31.12.2003;100;100;100;10,7291614;6174,550896;35,3614994;37,6471689;0,816003479;1,161673376;2,684947302;8,109461291;22,42580867;36,28576594;14,98034347;14,28122051;0,234885839;88,82498255;0,934899986;-10,71813037
GBR;2004;31.12.2004;100;100;100;9,866971446;6138,754137;34,05967113;40,1415362;1,237738897;1,186879917;3,613032166;8,47862645;20,44556556;37,05947337;15,35368901;13,69904995;0,251533987;88,61973186;1,137099981;-1,706573508
GBR;2005;31.12.2005;100;100;100;10,06672704;6270,984059;34,47825889;38,60140709;1,244733528;1,350189416;4,283481612;7,055934612;20,6405244;36,21145542;14,09641307;13,82445141;0,320976015;88,15744775;1,352100015;7,861983332
GBR;2006;31.12.2006;100;100;100;9,541838898;6200,554113;38,24822713;35,79493175;1,167424955;1,569275348;4,602089317;6,993620212;19,17774445;34,27741858;13,72126437;13,93861893;0,397113013;88,6059099;1,55369997;14,70555456
GBR;2007;31.12.2007;100;100;100;8,436642104;6102,396768;34,98756906;42,18962722;1,291952841;1,284827634;5,01029338;7,081947523;16,03884256;35,47598666;13,75767448;13,33967047;0,505780749;89,61975501;1,839400053;16,55018289
GBR;2008;31.12.2008;100;100;100;7,327008908;6015,726861;32,68196346;45,79138841;1,33591456;1,743367201;5,677052205;7,302705091;13,63874958;37,79987597;14,1635489;12,53625524;1,042966427;90,17869547;2,788100004;19,82312494
GBR;2009;31.12.2009;100;100;100;10,06987454;5643,128595;27,99654757;44,62930649;1,401341836;1,606932729;6,766808463;7,544944528;18,52140745;38,45887663;11,4150801;8,777927696;1,265336697;87,36773537;3,377799988;19,11991506
GBR;2010;31.12.2010;100;100;100;8,832406679;5700,855864;28,74592447;46,325546;0,941930575;1,307077294;6,812813426;7,031320182;16,41839156;40,32033147;11,4150801;8,777927696;1,492058669;88,16810568;3,666500092;26,57049679
GBR;2011;31.12.2011;100;100;100;10,80807325;5471,933475;30,06295807;40,17389727;1,56062359;0,829364676;9,489053101;7,556342112;18,95612172;36,25166397;11,4150801;8,777927696;1,531136324;85,56318573;4,43569994;30,84123199
GBR;2012;31.12.2012;100;100;100;10,90852278;5449,259473;40,05150157;27,72195817;1,468100414;0,69474345;11,42396018;7,870796052;19,55754204;32,55220112;11,4150801;8,777927696;1,56698536;85,13981223;4,769100189;39,18082886
GBR;2013;31.12.2013;100;100;100;11,43400209;5409,626422;37,04979;26,96154138;1,323307255;0,581197447;14,98848014;7,507743204;19,86283065;33,25520439;11,4150801;8,777927696;2,041730841;83,5597408;6,01760006;42,32391729
GBR;2014;31.12.2014;100;100;100;11,58128622;5130,390253;30,31169753;30,09159153;1,757567262;0,565475569;19,26285368;8,354185742;19,01262478;33,09183536;11,4150801;8,777927696;2,474805083;82,7165785;7,3604002;39,67463181
GBR;2015;31.12.2015;100;100;100;13,1204198;3039,150354;22,80649074;29,74021572;1,869745151;0,634149532;24,84005042;16,99941708;20,91385318;35,29797762;11,4150801;8,777927696;2,794090084;80,35177127;8,58769989;34,62999027
GBR;2016;31.12.2016;100;100;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;41,95433582;11,4150801;8,777927696;3,691324147;0;8,680100441;83,76078201
GBR;2017;31.12.2017;100;100;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;11,4150801;8,777927696;3,691324147;0;9,720600128;83,76078201
GBR;2018;31.12.2018;100;100;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;11,4150801;8,777927696;3,691324147;0;11,04500008;83,76078201
GBR;2019;31.12.2019;100;100;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;11,4150801;8,777927696;3,691324147;0;8,342131789;83,76078201
GBR;2020;31.12.2020;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;11,4150801;8,777927696;3,691324147;0;8,342131789;83,76078201
GRD;1985;31.12.1985;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;10,4045961;10,91257681;3,691324147;0;8,342131789;83,76078201
GRD;1986;31.12.1986;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;10,462252;11,66856551;3,691324147;0;8,342131789;83,76078201
GRD;1987;31.12.1987;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;10,50417769;11,86561421;3,691324147;0;8,342131789;83,76078201
GRD;1988;31.12.1988;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;10,17548715;10,24925647;3,691324147;0;8,342131789;83,76078201
GRD;1989;31.12.1989;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;9,995583937;10,35862434;3,691324147;0;8,342131789;83,76078201
GRD;1990;31.12.1990;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;8,342131789;83,76078201
GRD;1991;31.12.1991;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;8,106446363;83,76078201
GRD;1992;31.12.1992;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;7,737627143;83,76078201
GRD;1993;31.12.1993;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;8,074689475;83,76078201
GRD;1994;31.12.1994;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;7,430736491;83,76078201
GRD;1995;31.12.1995;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;7,41831073;83,76078201
GRD;1996;31.12.1996;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;6,146773411;83,76078201
GRD;1997;31.12.1997;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;8,325807873;83,76078201
GRD;1998;31.12.1998;85,04;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;10,11058554;83,76078201
GRD;1999;31.12.1999;85,52946472;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;10,29564426;83,76078201
GRD;2000;31.12.2000;85,93244171;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;10,49580002;83,76078201
GRD;2001;31.12.2001;86,32830811;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;10,41779995;83,76078201
GRD;2002;31.12.2002;86,71588898;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;10,46020031;83,76078201
GRD;2003;31.12.2003;87,0940094;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;10,4350996;83,76078201
GRD;2004;31.12.2004;87,46147919;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;10,56379986;83,76078201
GRD;2005;31.12.2005;87,81729126;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;10,56589985;83,76078201
GRD;2006;31.12.2006;88,16397095;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;10,36270046;83,76078201
GRD;2007;31.12.2007;88,50760651;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;0;9,898200035;83,76078201
GRD;2008;31.12.2008;90;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;0;0;3,691324147;88,84092501;10,69400024;83,76078201
GRD;2009;31.12.2009;89,21065521;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;22,86169098;9,944287287;3,691324147;88,84092501;10,47369957;83,76078201
GRD;2010;31.12.2010;89,58255005;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;22,86169098;9,944287287;3,691324147;88,84092501;10,52750015;83,76078201
GRD;2011;31.12.2011;88,8;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;22,86169098;9,944287287;3,691324147;88,84092501;11,27369976;83,76078201
GRD;2012;31.12.2012;90,39653778;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;22,86169098;9,944287287;3,691324147;88,84092501;11,37759972;83,76078201
GRD;2013;31.12.2013;90,84085846;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;22,86169098;9,944287287;3,691324147;88,84092501;10,91889954;83,76078201
GRD;2014;31.12.2014;91,30526733;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;22,86169098;9,944287287;3,691324147;88,84092501;12,53909969;83,76078201
GRD;2015;31.12.2015;92,20235443;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;0;16,99941708;0;0;22,86169098;9,944287287;3,691324147;88,84092501;12,27869987;83,76078201
GRD;2016;31.12.2016;93,19223785;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;0;22,86169098;9,944287287;3,691324147;88,84092501;12,58959961;83,76078201
GRD;2017;31.12.2017;94,09955597;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;45,16603886;22,86169098;9,944287287;3,691324147;88,84092501;12,58679962;83,76078201
GRD;2018;31.12.2018;94,82138824;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;45,16603886;22,86169098;9,944287287;3,691324147;88,84092501;10,3895998;83,76078201
GRD;2019;31.12.2019;95,42874146;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;45,16603886;22,86169098;9,944287287;3,691324147;88,84092501;12,77399758;83,76078201
GRD;2020;31.12.2020;99,9;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;45,16603886;22,86169098;9,944287287;3,691324147;88,84092501;12,77399758;83,76078201
GEO;1985;31.12.1985;99,9;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;45,16603886;17,77696306;6,226963966;3,691324147;88,84092501;12,77399758;83,76078201
GEO;1986;31.12.1986;99,9;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;45,16603886;17,7334934;6,149040502;3,691324147;88,84092501;12,77399758;83,76078201
GEO;1987;31.12.1987;99,9;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;45,16603886;17,26788592;6,138873286;3,691324147;88,84092501;12,77399758;83,76078201
GEO;1988;31.12.1988;99,9;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;45,16603886;34,93281834;6,331699152;3,691324147;88,84092501;12,77399758;83,76078201
GEO;1989;31.12.1989;99,9;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;45,16603886;34,97866935;6,621741409;3,691324147;88,84092501;12,77399758;83,76078201
GEO;1990;31.12.1990;99,9;99,78973486;100;5,170884021;3039,150354;0;15,62226756;55,20985136;29,16788108;55,20985136;16,99941708;0;45,16603886;60,41923551;3,68852459;3,691324147;88,84092501;12,77399758;83,76078201
GEO;1991;31.12.1991;99,9;99,78973486;100;6,04349787;2696,705887;0;17,94181034;57,1351601;24,92302956;57,1351601;19,27339901;0;45,16603886;57,67344078;3,571428571;4,288105637;87,17870041;14,11875079;84,05208229
GEO;1992;31.12.1992;99,9;99,78973486;100;5,626835236;2125,166718;0;36,64156356;58,31091985;5,047516586;58,31091985;17,93078716;0;45,16603886;58,79354291;2,030456853;7,77975438;84,56582791;18,54205164;83,06243459
GEO;1993;31.12.1993;99,9;99,78973486;100;6,479781972;1936,836961;0;30,99952176;63,1468197;5,853658537;63,1468197;17,18794835;0;42,89182101;55,6122449;1,204819277;13,58407337;77,98328005;26,02618776;76,84859661
GEO;1994;31.12.1994;99,9;99,78973486;100;10,5256911;1988,595713;0;34,1436865;61,42960813;4,42670537;61,42960813;17,33490566;0;43,8354023;49,1646778;0,724637681;6,192717978;80,45060381;22,7022876;78,69211764
GEO;1995;31.12.1995;99,9;99,78973486;100;9,736560631;1492,360429;0;15,1827324;63,80917341;21,00809419;63,80917341;23,32597498;0;20,66610024;41,07142857;0,775193798;18,08256691;68,2929448;46,39465091;67,94388527
GEO;1996;31.12.1996;99,9;99,78973486;100;9,697579591;1150,78949;0;10,33811048;83,48406846;6,177821066;83,48406846;29,1498539;0;22,83226415;40,68027211;2,158273381;25,51069955;60,53852119;42,75395574;57,02959144
GEO;1997;31.12.1997;99,9;99,78973486;100;12,58461033;1331,520883;0;10,10749686;84,41993578;5,47256736;84,41993578;21,7367025;0;31,7540942;40,92140921;2,013422819;23,83078293;59,865222;44,36379605;56,19179768
GEO;1998;31.12.1998;99,9;99,78973486;100;14,81191474;1517,812559;0;12,73627949;83,06609308;4,197627428;83,06609308;14,75687655;0;34,9797996;40,40816327;1,290322581;23,1107277;59,13704991;47,52898403;54,71747651
GEO;1999;31.12.1999;99,9;99,78973486;100;16,4947938;1563,795947;0;12,63829233;83,84745542;3,514252245;83,84745542;16,13952883;0;34,96630531;39,62008141;1,183431953;24,21443794;55,69596734;49,66308742;52,34674918
GEO;2000;31.12.2000;99,9;99,78973486;100;15,08032878;1574,391404;0;17,37607759;78,93318966;3,690732759;78,93318966;16,82381466;0;45,74140461;38,64864865;0,564971751;22,48367644;59,01220076;47,25310135;53,84132532
GEO;2001;31.12.2001;99,9;99,78973486;100;14,46482628;1583,559873;0;19,74917111;79,89044255;0,360386334;79,89044255;12,18105809;0;52,81730114;29,32917317;0,641025641;25,09694959;55,090437;53,14580154;50,80496948
GEO;2002;31.12.2002;99,9;99,78973486;100;17,4134063;1653,380721;0;6,338707455;93,24789858;0,413393964;93,24789858;16,64599697;0;52,5272973;28,54914197;0,641025641;25,35807659;49,58947522;56,75709915;47,80617774
GEO;2003;31.12.2003;100;100;100;16,86277812;1749,863857;0;8,43575419;91,1452514;0,418994413;91,1452514;16,15921788;0;55,93335443;31,90546529;0,653594771;23,84566819;52,14468848;55,33100128;49,15306614
GEO;2004;31.12.2004;99,93;99,93;99,93;16,25657963;1814,45966;0;12,03061814;87,36279607;0,606585789;87,36279607;15,58347776;0;70,72848665;29,58397535;0,595238095;23,20061399;53,77327276;54,52949905;53,71594502
GEO;2005;31.12.2005;97,93505412;97,49122395;98,31918788;16,39286201;1916,479029;0;13,27920738;85,8125774;0,908215219;85,8125774;15,60478877;0;65,90221698;24,38220758;0,540540541;12,28414255;64,41339158;41,47890091;65,50540533
GEO;2006;31.12.2006;100;100;100;12,1940497;1769,171675;0;26,7325374;72,93810896;0,329353643;72,93810896;14,24454508;0;77,55314894;24,91694352;0,555555556;12,30191403;70,40866076;37,21590042;69,40493721
GEO;2007;31.12.2007;100;100;100;12,76823407;1829,976908;0;17,88286126;81,82909265;0,288046087;81,82909265;12,84205473;0;58,42449378;24,82993197;0,571428571;11,78945478;70,69078883;36,22259903;67,88669166
GEO;2008;31.12.2008;100;100;100;14,94396079;1881,537211;0;15,13072282;84,72731575;0,141961434;84,72731575;12,95398084;0;51,21677686;24,31034483;1,156069364;12,57758626;66,78923596;36,29970169;64,16858514
GEO;2009;31.12.2009;100;100;100;15,51869762;1833,044561;0;12,93526525;86,6090208;0,455713952;86,6090208;12,63145595;0;44,2388968;18,98602115;4,315961759;12,33836738;66,99368733;36,71849823;61,72294633
GEO;2010;31.12.2010;100;100;100;20,04375602;2049,544524;0;7,161201106;92,52271829;0,316080601;92,52271829;10,8949032;0;43,70071429;18,98602115;4,315961759;11,49603833;64,70334463;39,14559937;57,97265023
GEO;2011;31.12.2011;100;100;100;15,46944738;2289,134849;0;22,53286247;77,39846969;0,068667844;77,39846969;11,20266824;0;52,98027607;18,98602115;4,315961759;8,885338341;72,76506637;31,53470039;68,43693105
GEO;2012;31.12.2012;100;100;100;14,39710158;2329,92587;0;25,49767922;74,50232078;0;74,50232078;11,2841671;0;52,48043115;18,98602115;4,315961759;8,274630546;74,46282328;28,68969917;70,33715276
GEO;2013;31.12.2013;100;100;100;16,81110483;2498,340357;0;17,77512675;82,22487325;0;82,22487325;8,002783577;0;45,04235969;18,98602115;4,315961759;12,34322818;68,93449555;33,16360092;63,36345097
GEO;2014;31.12.2014;100;100;100;15,74637393;2693,97276;0;19,63166522;80,36833478;0;80,36833478;5,785363032;0;49,57160567;18,98602115;4,315961759;10,59116527;72,20953534;31,34440041;68,75204873
GEO;2015;31.12.2015;100;100;100;8,349077084;308,0267377;0;21,96067571;78,03932429;0;78,03932429;6,114130435;0;50,18209783;18,98602115;4,315961759;69,65335715;21,99753239;28,14850044;21,99756577
GEO;2016;31.12.2016;100;100;100;8,349077084;308,0267377;0;0;98,8111413;1,188858696;100;6,114130435;0;44,878;18,98602115;4,315961759;69,65335715;21,99753239;27,64529991;21,99756577
GEO;2017;31.12.2017;100;100;100;8,349077084;308,0267377;0;0;98,8111413;1,188858696;100;6,114130435;0;0;18,98602115;4,315961759;69,65335715;21,99753239;28,0333004;21,99756577
GEO;2018;31.12.2018;99,9;100;99,8;8,349077084;308,0267377;0;0;98,8111413;1,188858696;100;6,114130435;0;0;18,98602115;4,315961759;69,65335715;21,99753239;27,9435997;21,99756577
GEO;2019;31.12.2019;100;100;100;8,349077084;308,0267377;0;0;98,8111413;1,188858696;100;6,114130435;0;0;18,98602115;4,315961759;69,65335715;21,99753239;80,62642197;21,99756577
GEO;2020;31.12.2020;30,6;2,887373993;74,6;8,349077084;308,0267377;0;0;98,8111413;1,188858696;100;6,114130435;0;0;18,98602115;4,315961759;69,65335715;21,99753239;80,62642197;21,99756577
GHA;1985;31.12.1985;30,6;2,887373993;74,6;5,902346881;162,9429292;0;0;98,97282969;1,027170311;100;10,73558648;0;0;25,83083273;6,739843567;75,71892934;19,58608989;80,62642197;18,37872378
GHA;1986;31.12.1986;30,6;2,887373993;74,6;8,307928429;258,1117779;0;0;99,31849159;0,681508405;100;7,723761926;0;0;25,74627756;6,697375165;75,50715348;17,44668947;80,62642197;16,18491809
GHA;1987;31.12.1987;30,6;2,887373993;74,6;8,198716988;287,1158479;0;0;100;0;100;6,22326775;0;0;25,21889767;6,328685302;72,29923759;20,36820585;80,62642197;19,50204542
GHA;1988;31.12.1988;30,6;2,887373993;74,6;8,615108693;303,0032092;0;0;100;0;100;7,716306156;0;0;26,936855;6,992696209;76,62189597;15,1411127;80,62642197;14,76299534
GHA;1989;31.12.1989;30,6;2,887373993;74,6;8,693076241;306,2687059;0;0;100;0;100;6,002676353;0;0;25,47838666;6,351542541;73,7397082;18,43305265;80,62642197;17,56721556
GHA;1990;31.12.1990;30,6;2,887373993;74,6;7,263874559;323,5572562;0;0;100;0;100;3,146303094;0;0;29,01023891;6,983240223;57,41559351;18,2359664;80,62642197;16,99900568
GHA;1991;31.12.1991;30,6;2,887373993;74,6;7,45006115;336,0215054;0;0;100;0;100;3,175642495;0;0;30,4;7,608695652;57,60311783;16,5625589;82,92837888;15,29810619
GHA;1992;31.12.1992;30,6;2,887373993;74,6;7,72847629;350,9154114;0;0;100;0;100;3,271735838;0;0;32,86384977;8,423913043;57,44388004;16,08869506;81,00123289;14,73437419
GHA;1993;31.12.1993;30,6;2,887373993;74,6;7,707873306;336,0701559;0;0;99,65151275;0,348487249;99,65151275;2,13844448;0;0;35,46944858;9,090909091;56,63202142;17,40874908;81,29729113;16,30149915
GHA;1994;31.12.1994;30,36940575;1,581883278;74,66521454;7,028283546;336,1374576;0;0;99,54173486;0,458265139;99,54173486;2,553191489;0;0;36,66191155;9,814323607;56,24093737;17,61105115;80,55763554;17,07277229
GHA;1995;31.12.1995;32,4504509;3,694492606;75,33365631;8,111869762;349,534485;0;0;99,68933944;0,310660562;99,68933944;3,335513407;0;0;37,8746594;10,49868766;55,20887354;18,78593182;79,78934678;18,83246045
GHA;1996;31.12.1996;34,52877045;5,840761897;75,98945618;8,736342321;361,8037826;0;0;99,96982043;0,030179568;99,96982043;2,851969217;0;0;37,4025974;10,14851485;54,64027428;19,3233444;78,82919725;19,16919512
GHA;1997;31.12.1997;36,60369492;8,028754036;76,6294632;8,009169738;386,7892622;0;0;99,49172234;0,508277665;99,49172234;2,860877142;0;0;35,85131894;10,4622871;53,49492566;20,49129177;78,33904479;20,78385769
GHA;1998;31.12.1998;42,6;13,28118097;82,4;4,229633132;270,3577389;0;0;77,53036437;0;77,53036437;2,591093117;0;0;34,03314917;7,592190889;51,94403936;26,62183133;73,57807149;26,79743856
